id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	Astrocyte|Astrocyte	Astrocyte|Microglia	Astrocyte|Neuron	Astrocyte|Oligodendrocyte	Microglia|Astrocyte	Microglia|Microglia	Microglia|Neuron	Microglia|Oligodendrocyte	Neuron|Astrocyte	Neuron|Microglia	Neuron|Neuron	Neuron|Oligodendrocyte	Oligodendrocyte|Astrocyte	Oligodendrocyte|Microglia	Oligodendrocyte|Neuron	Oligodendrocyte|Oligodendrocyte
CPI-SC0C403F032	BMP2_BMPR1B_BMPR2	simple:P12643	complex:BMPR1B_BMPR2	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.118	0.008	0.008	0.021	0.119	0.009	0.009	0.022	0.125	0.014	0.015	0.027	0.15	0.039	0.04	0.052
CPI-SC07F8BC578	BMP4_BMPR1B_BMPR2	simple:P12644	complex:BMPR1B_BMPR2	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.118	0.008	0.008	0.021	0.118	0.007	0.008	0.02	0.117	0.007	0.007	0.02	0.12	0.01	0.01	0.023
CPI-SC0DDF53DDB	BMP6_BMPR1B_BMPR2	simple:P22004	complex:BMPR1B_BMPR2	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.119	0.009	0.009	0.022	0.0	0.0	0.0	0.0	0.118	0.007	0.008	0.02	0.12	0.01	0.01	0.023
CPI-SC0DA028FF9	BMP7_BMPR1B_BMPR2	simple:P18075	complex:BMPR1B_BMPR2	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.404	0.294	0.294	0.307	0.129	0.019	0.019	0.032	0.159	0.049	0.049	0.062	0.275	0.165	0.165	0.178
CPI-SC0E866CD7F	BMP8A_BMPR1B_BMPR2	simple:Q7Z5Y6	complex:BMPR1B_BMPR2	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.12	0.01	0.01	0.023	0.118	0.007	0.008	0.02	0.123	0.012	0.013	0.025	0.123	0.013	0.013	0.026
CPI-SC0A76B562F	GDF5_BMPR1B_BMPR2	simple:P43026	complex:BMPR1B_BMPR2	GDF5		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.119	0.009	0.009	0.022	0.117	0.007	0.007	0.02	0.118	0.008	0.008	0.021	0.118	0.007	0.008	0.02
CPI-SC090BF166F	GDF6_BMPR1B_BMPR2	simple:Q6KF10	complex:BMPR1B_BMPR2	GDF6		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.117	0.007	0.007	0.02	0.0	0.0	0.0	0.0	0.118	0.007	0.008	0.02	0.119	0.009	0.009	0.022
CPI-SC039AFE4AD	GDF7_BMPR1B_BMPR2	simple:Q7Z4P5	complex:BMPR1B_BMPR2	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.118	0.007	0.008	0.02	0.118	0.007	0.008	0.02	0.119	0.008	0.009	0.021	0.117	0.007	0.007	0.02
CPI-SC0464F1C6E	BMP2_BMR1A_ACR2A	simple:P12643	complex:BMR1A_ACR2A	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.033	0.03	0.044	0.075	0.034	0.031	0.045	0.076	0.039	0.036	0.05	0.082	0.064	0.061	0.075	0.107
CPI-SC052486D3E	BMP4_BMR1A_ACR2A	simple:P12644	complex:BMR1A_ACR2A	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.033	0.03	0.044	0.075	0.032	0.029	0.043	0.074	0.032	0.029	0.043	0.074	0.035	0.032	0.046	0.077
CPI-SC0C97FACEA	BMP6_BMR1A_ACR2A	simple:P22004	complex:BMR1A_ACR2A	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.034	0.031	0.045	0.076	0.0	0.0	0.0	0.0	0.032	0.029	0.043	0.075	0.035	0.032	0.046	0.077
CPI-SC0BACF0481	BMP7_BMR1A_ACR2A	simple:P18075	complex:BMR1A_ACR2A	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.319	0.316	0.33	0.361	0.044	0.041	0.055	0.086	0.074	0.071	0.085	0.116	0.19	0.187	0.201	0.232
CPI-SC0F5A1D137	BMP8A_BMR1A_ACR2A	simple:Q7Z5Y6	complex:BMR1A_ACR2A	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.035	0.032	0.046	0.077	0.033	0.03	0.043	0.075	0.038	0.035	0.048	0.08	0.038	0.035	0.049	0.08
CPI-SC061191F76	GDF5_BMR1A_ACR2A	simple:P43026	complex:BMR1A_ACR2A	GDF5		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.034	0.031	0.045	0.076	0.032	0.029	0.043	0.074	0.033	0.03	0.044	0.075	0.032	0.029	0.043	0.075
CPI-SC00694A66B	GDF6_BMR1A_ACR2A	simple:Q6KF10	complex:BMR1A_ACR2A	GDF6		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.032	0.029	0.043	0.074	0.0	0.0	0.0	0.0	0.032	0.029	0.043	0.075	0.034	0.031	0.045	0.076
CPI-SC08FDDEC16	GDF7_BMR1A_ACR2A	simple:Q7Z4P5	complex:BMR1A_ACR2A	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.032	0.029	0.043	0.075	0.032	0.029	0.043	0.075	0.034	0.031	0.044	0.076	0.032	0.029	0.043	0.074
CPI-SC05FF723A3	BMP2_BMR1B_AVR2A	simple:P12643	complex:BMR1B_AVR2A	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.033	0.008	0.008	0.021	0.034	0.009	0.009	0.022	0.039	0.014	0.015	0.027	0.064	0.039	0.04	0.052
CPI-SC00DB2B867	BMP4_BMR1B_AVR2A	simple:P12644	complex:BMR1B_AVR2A	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.033	0.008	0.008	0.021	0.032	0.007	0.008	0.02	0.032	0.007	0.007	0.02	0.035	0.01	0.01	0.023
CPI-SC0C676F3BE	BMP6_BMR1B_AVR2A	simple:P22004	complex:BMR1B_AVR2A	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.034	0.009	0.009	0.022	0.0	0.0	0.0	0.0	0.032	0.007	0.008	0.02	0.035	0.01	0.01	0.023
CPI-SC0D389E644	BMP7_BMR1B_AVR2A	simple:P18075	complex:BMR1B_AVR2A	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.319	0.294	0.294	0.307	0.044	0.019	0.019	0.032	0.074	0.049	0.049	0.062	0.19	0.165	0.165	0.178
CPI-SC0079A1C11	BMP8A_BMR1B_AVR2A	simple:Q7Z5Y6	complex:BMR1B_AVR2A	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.035	0.01	0.01	0.023	0.033	0.007	0.008	0.02	0.038	0.012	0.013	0.025	0.038	0.013	0.013	0.026
CPI-SC011C55B71	GDF5_BMR1B_AVR2A	simple:P43026	complex:BMR1B_AVR2A	GDF5		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.034	0.009	0.009	0.022	0.032	0.007	0.007	0.02	0.033	0.008	0.008	0.021	0.032	0.007	0.008	0.02
CPI-SC0E5E4119C	GDF6_BMR1B_AVR2A	simple:Q6KF10	complex:BMR1B_AVR2A	GDF6		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.032	0.007	0.007	0.02	0.0	0.0	0.0	0.0	0.032	0.007	0.008	0.02	0.034	0.009	0.009	0.022
CPI-SC0819046AF	GDF7_BMR1B_AVR2A	simple:Q7Z4P5	complex:BMR1B_AVR2A	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.032	0.007	0.008	0.02	0.032	0.007	0.008	0.02	0.034	0.008	0.009	0.021	0.032	0.007	0.007	0.02
CPI-SC04266947A	BMP2_BMR1A_AVR2B	simple:P12643	complex:BMR1A_AVR2B	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.073	0.03	0.044	0.075	0.074	0.031	0.045	0.076	0.079	0.036	0.05	0.082	0.104	0.061	0.075	0.107
CPI-SC01D95B14C	BMP4_BMR1A_AVR2B	simple:P12644	complex:BMR1A_AVR2B	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.073	0.03	0.044	0.075	0.072	0.029	0.043	0.074	0.072	0.029	0.043	0.074	0.075	0.032	0.046	0.077
CPI-SC0D05B755E	BMP6_BMR1A_AVR2B	simple:P22004	complex:BMR1A_AVR2B	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.074	0.031	0.045	0.076	0.0	0.0	0.0	0.0	0.072	0.029	0.043	0.075	0.075	0.032	0.046	0.077
CPI-SC049520B40	BMP7_BMR1A_AVR2B	simple:P18075	complex:BMR1A_AVR2B	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.359	0.316	0.33	0.361	0.084	0.041	0.055	0.086	0.114	0.071	0.085	0.116	0.23	0.187	0.201	0.232
CPI-SC0A6BE23E9	BMP8A_BMR1A_AVR2B	simple:Q7Z5Y6	complex:BMR1A_AVR2B	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.075	0.032	0.046	0.077	0.072	0.03	0.043	0.075	0.078	0.035	0.048	0.08	0.078	0.035	0.049	0.08
CPI-SC02AACC81C	GDF5_BMR1A_AVR2B	simple:P43026	complex:BMR1A_AVR2B	GDF5		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.074	0.031	0.045	0.076	0.072	0.029	0.043	0.074	0.073	0.03	0.044	0.075	0.072	0.029	0.043	0.075
CPI-SC02B778C0B	GDF7_BMR1A_AVR2B	simple:Q7Z4P5	complex:BMR1A_AVR2B	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.072	0.029	0.043	0.075	0.072	0.029	0.043	0.075	0.073	0.031	0.044	0.076	0.072	0.029	0.043	0.074
CPI-SC0FB40175C	BMP2_BMR1B_AVR2B	simple:P12643	complex:BMR1B_AVR2B	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.073	0.008	0.008	0.021	0.074	0.009	0.009	0.022	0.079	0.014	0.015	0.027	0.104	0.039	0.04	0.052
CPI-SC01C6EA11C	BMP4_BMR1B_AVR2B	simple:P12644	complex:BMR1B_AVR2B	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.073	0.008	0.008	0.021	0.072	0.007	0.008	0.02	0.072	0.007	0.007	0.02	0.075	0.01	0.01	0.023
CPI-SC0F6C8C336	BMP6_BMR1B_AVR2B	simple:P22004	complex:BMR1B_AVR2B	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.074	0.009	0.009	0.022	0.0	0.0	0.0	0.0	0.072	0.007	0.008	0.02	0.075	0.01	0.01	0.023
CPI-SC05824EDF4	BMP7_BMR1B_AVR2B	simple:P18075	complex:BMR1B_AVR2B	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.359	0.294	0.294	0.307	0.084	0.019	0.019	0.032	0.114	0.049	0.049	0.062	0.23	0.165	0.165	0.178
CPI-SC0722594B0	BMP8A_BMR1B_AVR2B	simple:Q7Z5Y6	complex:BMR1B_AVR2B	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.075	0.01	0.01	0.023	0.072	0.007	0.008	0.02	0.078	0.012	0.013	0.025	0.078	0.013	0.013	0.026
CPI-SC09AFF0384	GDF5_BMR1B_AVR2B	simple:P43026	complex:BMR1B_AVR2B	GDF5		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.074	0.009	0.009	0.022	0.072	0.007	0.007	0.02	0.073	0.008	0.008	0.021	0.072	0.007	0.008	0.02
CPI-SC089058CD0	GDF6_BMR1B_AVR2B	simple:Q6KF10	complex:BMR1B_AVR2B	GDF6		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.072	0.007	0.007	0.02	0.0	0.0	0.0	0.0	0.072	0.007	0.008	0.02	0.074	0.009	0.009	0.022
CPI-SC06C46F1A9	GDF7_BMR1B_AVR2B	simple:Q7Z4P5	complex:BMR1B_AVR2B	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.072	0.007	0.008	0.02	0.072	0.007	0.008	0.02	0.073	0.008	0.009	0.021	0.072	0.007	0.007	0.02
CPI-SC070B9F112	BMP2_BMPR1A_BMPR2	simple:P12643	complex:BMPR1A_BMPR2	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.08	0.03	0.044	0.075	0.08	0.031	0.045	0.076	0.086	0.036	0.05	0.082	0.111	0.061	0.075	0.107
CPI-SC0915DDE22	BMP4_BMPR1A_BMPR2	simple:P12644	complex:BMPR1A_BMPR2	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.079	0.03	0.044	0.075	0.079	0.029	0.043	0.074	0.079	0.029	0.043	0.074	0.082	0.032	0.046	0.077
CPI-SC00D19A858	BMP6_BMPR1A_BMPR2	simple:P22004	complex:BMPR1A_BMPR2	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.08	0.031	0.045	0.076	0.0	0.0	0.0	0.0	0.079	0.029	0.043	0.075	0.081	0.032	0.046	0.077
CPI-SC0B1EBCCC6	BMP7_BMPR1A_BMPR2	simple:P18075	complex:BMPR1A_BMPR2	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.366	0.316	0.33	0.361	0.091	0.041	0.055	0.086	0.12	0.071	0.085	0.116	0.237	0.187	0.201	0.232
CPI-SC02AFDCE1F	BMP8A_BMPR1A_BMPR2	simple:Q7Z5Y6	complex:BMPR1A_BMPR2	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.081	0.032	0.046	0.077	0.079	0.03	0.043	0.075	0.084	0.035	0.048	0.08	0.085	0.035	0.049	0.08
CPI-SC0B118E8DA	GDF6_BMPR1A_BMPR2	simple:Q6KF10	complex:BMPR1A_BMPR2	GDF6		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.079	0.029	0.043	0.074	0.0	0.0	0.0	0.0	0.079	0.029	0.043	0.075	0.081	0.031	0.045	0.076
CPI-SC0A1278CD8	GDF7_BMPR1A_BMPR2	simple:Q7Z4P5	complex:BMPR1A_BMPR2	GDF7		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	0.079	0.029	0.043	0.075	0.079	0.029	0.043	0.075	0.08	0.031	0.044	0.076	0.079	0.029	0.043	0.074
CPI-SC079BB7A02	BMP6_ACVR_1A2A_receptor	simple:P22004	complex:ACVR_1A2A_receptor	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.025	0.024	0.077	0.034	0.0	0.0	0.0	0.0	0.024	0.023	0.075	0.032	0.026	0.025	0.078	0.035
CPI-SC063D5B0A1	BMP7_ACVR_1A2A_receptor	simple:P18075	complex:ACVR_1A2A_receptor	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.31	0.309	0.362	0.319	0.035	0.034	0.087	0.044	0.065	0.064	0.117	0.074	0.181	0.18	0.233	0.19
CPI-SC0F78051B8	BMP8A_ACVR_1A2A_receptor	simple:Q7Z5Y6	complex:ACVR_1A2A_receptor	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.026	0.025	0.078	0.035	0.024	0.023	0.075	0.033	0.029	0.028	0.08	0.038	0.029	0.028	0.081	0.038
CPI-CC0AFC21177	Activin_ligand_ab_ACVR_1A2A_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.024	0.023	0.076	0.033	0.0	0.0	0.0	0.0	0.025	0.024	0.076	0.033	0.023	0.022	0.075	0.032
CPI-SC06FA9E664	INHA_ACVR_1A2A_receptor	simple:P05111	complex:ACVR_1A2A_receptor	INHA		True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.026	0.025	0.077	0.035	0.023	0.022	0.075	0.032	0.026	0.025	0.077	0.034	0.033	0.032	0.084	0.042
CPI-CC07611BF54	Inhibin_ligand_A_ACVR_1A2A_receptor	complex:Inhibin_ligand_A	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.024	0.023	0.076	0.033	0.0	0.0	0.0	0.0	0.025	0.024	0.076	0.033	0.023	0.022	0.075	0.032
CPI-CC0AD71E0D3	Inhibin_ligand_B_ACVR_1A2A_receptor	complex:Inhibin_ligand_B	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.026	0.025	0.077	0.035	0.023	0.022	0.075	0.032	0.026	0.025	0.077	0.034	0.033	0.032	0.084	0.042
CPI-SC0A978EC39	BMP6_ACVR_1A2B_receptor	simple:P22004	complex:ACVR_1A2B_receptor	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.025	0.024	0.077	0.034	0.0	0.0	0.0	0.0	0.024	0.023	0.075	0.032	0.026	0.025	0.078	0.035
CPI-SC0A9057425	BMP7_ACVR_1A2B_receptor	simple:P18075	complex:ACVR_1A2B_receptor	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.31	0.309	0.362	0.319	0.035	0.034	0.087	0.044	0.065	0.064	0.117	0.074	0.181	0.18	0.233	0.19
CPI-SC0EBF691F3	BMP8A_ACVR_1A2B_receptor	simple:Q7Z5Y6	complex:ACVR_1A2B_receptor	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.026	0.025	0.078	0.035	0.024	0.023	0.075	0.033	0.029	0.028	0.08	0.038	0.029	0.028	0.081	0.038
CPI-CC028D7588F	Activin_ligand_ab_ACVR_1A2B_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2B_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.024	0.023	0.076	0.033	0.0	0.0	0.0	0.0	0.025	0.024	0.076	0.033	0.023	0.022	0.075	0.032
CPI-SC0D868E29E	INHA_ACVR_1A2B_receptor	simple:P05111	complex:ACVR_1A2B_receptor	INHA		True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.026	0.025	0.077	0.035	0.023	0.022	0.075	0.032	0.026	0.025	0.077	0.034	0.033	0.032	0.084	0.042
CPI-CC07323E253	Inhibin_ligand_A_ACVR_1A2B_receptor	complex:Inhibin_ligand_A	complex:ACVR_1A2B_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.024	0.023	0.076	0.033	0.0	0.0	0.0	0.0	0.025	0.024	0.076	0.033	0.023	0.022	0.075	0.032
CPI-CC0300AB2DF	Inhibin_ligand_B_ACVR_1A2B_receptor	complex:Inhibin_ligand_B	complex:ACVR_1A2B_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	0.026	0.025	0.077	0.035	0.023	0.022	0.075	0.032	0.026	0.025	0.077	0.034	0.033	0.032	0.084	0.042
CPI-SC00DF87C38	BMP6_ACVR1_BMPR2	simple:P22004	complex:ACVR1_BMPR2	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.025	0.024	0.077	0.034	0.0	0.0	0.0	0.0	0.024	0.023	0.075	0.032	0.026	0.025	0.078	0.035
CPI-SC04771EF53	BMP7_ACVR1_BMPR2	simple:P18075	complex:ACVR1_BMPR2	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.31	0.309	0.362	0.319	0.035	0.034	0.087	0.044	0.065	0.064	0.117	0.074	0.181	0.18	0.233	0.19
CPI-SC0BD23E626	BMP8A_ACVR1_BMPR2	simple:Q7Z5Y6	complex:ACVR1_BMPR2	BMP8A		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	0.026	0.025	0.078	0.035	0.024	0.023	0.075	0.033	0.029	0.028	0.08	0.038	0.029	0.028	0.081	0.038
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		BMPR1A	False	True	True	curated	False	Receptor-Receptor	Signaling by BMP	0.195	0.146	0.16	0.191	0.085	0.036	0.049	0.081	0.085	0.036	0.05	0.081	0.098	0.048	0.062	0.094
CPI-SS0BA601DC4	BDNF_NTRK2	simple:P23560	simple:Q16620	BDNF	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Brain-derived neurotrophic factor	0.465	0.028	0.07	0.207	0.0	0.0	0.0	0.0	0.464	0.027	0.069	0.206	0.465	0.028	0.07	0.207
CPI-SS0E3AA6B7B	NTN4_NTRK2	simple:Q9HB63	simple:Q16620	NTN4	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Netrin	0.478	0.042	0.084	0.221	0.468	0.031	0.073	0.21	0.516	0.079	0.121	0.258	0.487	0.05	0.092	0.229
CPI-SS088C1035B	NTF4_NTRK2	simple:P34130	simple:Q16620	NTF4	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Neurotrophin	0.464	0.027	0.069	0.206	0.0	0.0	0.0	0.0	0.464	0.027	0.069	0.206	0.0	0.0	0.0	0.0
CPI-SC00EA503F2	CALCA_RAMP1_complex	simple:P01258	complex:RAMP1_complex	CALCA		True	False	True	curated	False	Ligand-Receptor	Signaling by Calcitonin	0.012	0.002	0.003	0.034	0.01	0.001	0.002	0.033	0.012	0.003	0.004	0.034	0.01	0.001	0.002	0.033
CPI-SC02CD655EB	CALCB_RAMP1_complex	simple:P10092	complex:RAMP1_complex	CALCB		True	False	True	curated	False	Ligand-Receptor	Signaling by Calcitonin	0.012	0.003	0.004	0.035	0.011	0.002	0.003	0.033	0.021	0.012	0.013	0.044	0.011	0.002	0.003	0.033
CPI-SS084EA55C0	CLSTN1_NRXN1	simple:O94985	simple:Q9ULB1	CLSTN1	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	1.046	0.349	1.221	0.785	0.849	0.152	1.024	0.588	0.934	0.237	1.109	0.673	0.945	0.247	1.119	0.683
CPI-SS09A6C048C	CLSTN2_NRXN1	simple:Q9H4D0	simple:Q9ULB1	CLSTN2	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.766	0.068	0.94	0.504	0.764	0.066	0.938	0.502	0.771	0.074	0.946	0.51	0.83	0.133	1.005	0.569
CPI-SS0B880A155	CLSTN3_NRXN1	simple:Q9BQT9	simple:Q9ULB1	CLSTN3	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.788	0.091	0.963	0.527	0.764	0.067	0.939	0.503	0.794	0.097	0.969	0.533	0.787	0.09	0.962	0.526
CPI-SS043D3630C	LRRTM1_NRXN1	simple:Q86UE6	simple:Q9ULB1	LRRTM1	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.768	0.071	0.943	0.507	0.763	0.066	0.938	0.502	0.773	0.076	0.947	0.511	0.773	0.076	0.948	0.512
CPI-SS0E5F8A5F7	LRRTM2_NRXN1	simple:O43300	simple:Q9ULB1	LRRTM2	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.852	0.155	1.027	0.591	0.772	0.075	0.947	0.511	0.866	0.169	1.041	0.605	0.88	0.183	1.055	0.619
CPI-SS0626DF0EB	LRRTM3_NRXN1	simple:Q86VH5	simple:Q9ULB1	LRRTM3	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.93	0.233	1.105	0.669	0.771	0.074	0.946	0.51	0.782	0.085	0.957	0.521	0.918	0.221	1.093	0.657
CPI-SS03466C597	LRRTM4_NRXN1	simple:Q86VH4	simple:Q9ULB1	LRRTM4	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.826	0.129	1.001	0.564	0.764	0.067	0.939	0.503	0.815	0.118	0.99	0.554	0.814	0.117	0.989	0.553
CPI-SS0D2DF7881	NLGN1_NRXN1	simple:Q8N2Q7	simple:Q9ULB1	NLGN1	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.938	0.241	1.113	0.677	0.77	0.073	0.945	0.509	0.794	0.096	0.968	0.532	0.918	0.221	1.093	0.657
CPI-SS0B360C289	NLGN2_NRXN1	simple:Q8NFZ4	simple:Q9ULB1	NLGN2	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.856	0.159	1.031	0.595	0.774	0.077	0.949	0.513	0.828	0.131	1.003	0.567	0.88	0.183	1.055	0.619
CPI-SS0613D0B62	NLGN3_NRXN1	simple:Q9NZ94	simple:Q9ULB1	NLGN3	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.848	0.151	1.023	0.587	0.769	0.072	0.944	0.508	0.779	0.082	0.954	0.518	0.822	0.125	0.997	0.561
CPI-SS0FA378947	NLGN4X_NRXN1	simple:Q8N0W4	simple:Q9ULB1	NLGN4X	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.894	0.197	1.069	0.633	0.773	0.076	0.948	0.512	0.808	0.111	0.983	0.547	0.937	0.24	1.112	0.676
CPI-SS0CCB5F46B	NLGN4Y_NRXN1	simple:Q8NFZ3	simple:Q9ULB1	NLGN4Y	NRXN1	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	0.825	0.127	0.999	0.563	0.777	0.08	0.952	0.516	0.805	0.108	0.979	0.543	0.844	0.147	1.019	0.583
CPI-SS0BF9265F0	CLSTN1_NRXN2	simple:O94985	simple:P58401	CLSTN1	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.468	0.298	0.464	0.461	0.271	0.101	0.267	0.264	0.357	0.186	0.352	0.349	0.367	0.196	0.362	0.359
CPI-SS093707FE0	CLSTN2_NRXN2	simple:Q9H4D0	simple:P58401	CLSTN2	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.188	0.017	0.183	0.18	0.186	0.015	0.181	0.178	0.193	0.023	0.189	0.186	0.253	0.082	0.248	0.245
CPI-SS0C1A7F44C	CLSTN3_NRXN2	simple:Q9BQT9	simple:P58401	CLSTN3	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	0.211	0.04	0.206	0.203	0.187	0.016	0.182	0.179	0.217	0.046	0.212	0.209	0.21	0.039	0.205	0.202
CPI-SS0888FD8F7	LRRTM1_NRXN2	simple:Q86UE6	simple:P58401	LRRTM1	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.191	0.02	0.186	0.183	0.185	0.015	0.181	0.178	0.195	0.024	0.19	0.188	0.195	0.025	0.191	0.188
CPI-SS023A16921	LRRTM2_NRXN2	simple:O43300	simple:P58401	LRRTM2	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	0.274	0.104	0.27	0.267	0.194	0.024	0.19	0.187	0.288	0.118	0.284	0.281	0.302	0.131	0.297	0.295
